sp_code,how,dist,min,count,dir,sex,e_dist,e_time,visit,date,start_time,obs,site,temp,noise,sky,wind,lat,long,comments,aru,site_number,average_shrubs,average_robel
WEVI,S,1,2,1,N,,,,1,5/11/23,6:39:00,DW,T-14,68,0,2,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
EATO,C,0,3,1,SE,,,,1,5/11/23,6:39:00,DW,T-14,68,0,2,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
GCFL,C,1,4,1,NE,,,,1,5/11/23,6:39:00,DW,T-14,68,0,2,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
NOCA,S,0,5,1,N,,,,1,5/11/23,6:39:00,DW,T-14,68,0,2,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
RBWO,C,1,6,1,N,,,,1,5/11/23,6:39:00,DW,T-14,68,0,2,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
PIWO,C,3,7,1,S,,,,1,5/11/23,6:39:00,DW,T-14,68,0,2,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
MODO,C,3,7,1,E,,,,1,5/11/23,6:39:00,DW,T-14,68,0,2,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
EATO,C,0,8,1,SE,,,,1,5/11/23,6:39:00,DW,T-14,68,0,2,0,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
CARW,S,0,0,1,NE,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
WEVI,S,0,0,1,N,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
AMCR,C,1,0,1,NW,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
GCFL,C,1,0,1,W,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
CARW,S,1,0,1,W,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
CARW,S,0,1,1,W,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
WEVI,S,0,1,1,SW,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
EATO,C,0,4,1,SE,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
AMCR,C,0,4,1,N,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
COYE,S,1,5,1,W,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
EATO,C,0,7,1,S,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
NOCA,S,0,8,1,SW,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
NOCA,S,1,8,1,NE,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
MODO,S,2,9,1,NE,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
EATO,S,2,9,1,NW,,,,1,5/11/23,7:07:00,DW,T-8,68,2,2,0,31.090578,-81.955177,,SMA10424,29,1.333333333,9.5625
WEVI,S,0,0,1,E,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
EATO,C,0,0,1,NW,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
EATO,C,0,0,1,S,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
WEVI,S,0,0,1,SE,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
MODO,S,1,0,1,NE,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
COYE,S,1,0,1,NE,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
CARW,S,1,0,1,NE,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
EATO,S,0,1,1,W,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
PASSERINE SP.,F,,2,1,,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
NOCA,S,1,2,1,NE,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
NOCA,S,0,4,1,NW,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
WOODPECKER SP.,S,3,4,1,SE,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
PIWA,S,2,5,1,E,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
GCFL,S,1,7,1,SE,,,,1,5/11/23,7:31:00,DW,T-9,68,2,2,0,31.089463,-81.951373,,SMA10415,30,1,7.46875
COYE,S,0,0,1,NW,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
NOCA,S,0,0,1,SW,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
PIWA,S,1,0,1,N,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
REVI,S,1,1,1,SE,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
GCFL,S,0,1,1,E,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
MODO,S,2,2,1,SE,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
AMCR,C,2,2,1,NE,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
AMCR,C,3,2,1,SE,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
EATO,C,1,3,1,W,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
EATO,C,1,3,1,NE,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
COYE,S,0,3,1,SW,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
CARW,S,1,4,1,SE,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
NOCA,S,0,6,1,E,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
WEVI,S,0,6,1,N,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
CARW,S,1,7,1,W,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
HOWA,S,1,8,1,SE,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
RBWO,C,2,9,1,NW,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
CHSW,C,0,9,2,N,,,,1,5/11/23,7:56:00,DW,T-11,70,2,2,0,31.08807,-81.948432,,SMA10470,15,0.5,12.125
WEVI,S,0,0,1,W,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
BACS,S,0,0,1,NE,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
EATO,C,0,0,1,NE,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
AMCR,C,0,0,1,SW,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
NOCA,S,1,0,1,N,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
EATO,C,1,0,1,SE,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
WEVI,S,1,0,1,NE,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
COYE,S,1,2,1,N,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
MODO,S,2,3,1,NE,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
GCFL,S,2,3,1,NE,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
CARW,S,3,3,1,SE,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
PIWA,S,1,4,1,NE,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
REVI,S,2,5,1,E,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
RBWO,C,1,8,1,NE,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
EATO,C,0,8,1,SW,,,,1,5/11/23,8:30:00,DW,T-10,72,2,1,0,31.087088,-81.953231,,SMA10468,14,1.25,9.59375
EATO,C,0,0,1,SW,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
EATO,S,0,0,1,NE,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
CARW,S,1,0,1,NE,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
BLGR,S,1,0,1,SE,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
REVI,S,1,1,1,NE,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
EATO,C,1,1,1,N,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
AMCR,C,3,1,1,W,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
EATO,S,0,2,1,E,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
GCFL,S,1,2,1,E,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
COYE,S,1,3,1,N,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
CARW,S,0,4,1,W,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
YBCU,S,1,6,1,SE,,,,1,5/11/23,8:57:00,DW,T-12,73,2,2,0,31.08021,-81.951135,,SMA10461,16,1.5,10.09375
BACS,S,2,0,1,W,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
BLGR,S,0,0,1,E,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
EATO,C,0,0,1,N,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
TUVU,X,2,0,2,NE,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
RBWO,C,2,0,1,SE,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
BARS,C,1,1,1,N,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
NOCA,S,2,1,1,SW,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
CARW,S,1,2,1,W,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
CARW,S,1,2,1,N,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
PIWA,S,1,2,1,N,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
EATO,C,2,5,1,SW,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
TUVU,X,2,7,2,NE,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
COYE,S,1,7,1,E,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
AMCR,C,3,9,1,N,,,,1,5/11/23,9:30:00,DW,T-4,76,2,1,1,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
CARW,S,0,0,1,E,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
NOCA,S,0,0,1,SW,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
GCFL,S,0,0,1,W,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
NOPA,S,0,0,1,NW,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
WEVI,S,0,0,1,W,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
NOCA,S,0,0,1,N,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
BLJA,C,1,1,1,E,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
RBWO,C,1,2,1,NE,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
PIWA,S,1,2,1,NE,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
HOWA,S,0,0,1,NE,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
BLJA,C,1,3,1,SE,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
CARW,S,1,6,1,NW,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
EATO,C,0,9,1,NW,,,,1,5/11/23,10:01:00,DW,M-2,77,1,2,1,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
EATO,S,0,0,1,NE,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
NOCA,S,1,0,1,NE,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
MODO,C,0,1,1,E,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
CARW,S,2,1,1,NE,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
NOCA,S,1,1,1,W,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
LAGU,F,,1,2,,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
RBWO,C,1,2,1,E,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
GCFL,C,1,2,1,NE,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
TUVU,X,2,2,2,NE,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
MIKI,X,3,2,1,N,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
RBWO,S,2,5,1,W,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
BLVU,X,2,5,1,N,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
SWALLOW SP.,X,3,4,1,N,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
WEVI,S,1,7,1,E,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
NRWS,C,1,8,1,W,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
EATO,S,0,9,1,SW,,,,1,5/11/23,10:17:00,DW,M-3,78,2,1,1,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
NOCA,S,0,0,1,,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,Ommit NRWS from recording. count stopped at min 6 but should have not affected a recording,SMA10423,3,0.75,6.03125
CWWI,S,1,0,1,SW,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
MODO,S,1,0,1,SE,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
EATO,C,0,0,1,N,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
EATO,S,0,0,1,NE,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
NOBO,S,1,0,1,N,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
NOCA,S,1,0,1,SW,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
CARW,S,1,0,1,NE,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
WEVI,S,0,1,1,NW,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
CONI,C,0,1,1,N,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
FICR,C,2,2,1,SW,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
RBWO,C,1,2,1,SW,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
NOBO,C,0,2,1,W,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
MODO,S,1,4,1,E,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
AMCR,C,2,5,1,NE,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
MODO,X,0,5,2,SW,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
CARW,S,1,5,1,S,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
PIWA,S,1,6,1,E,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
CARW,S,1,6,1,SW,,,,1,5/12/23,6:15:00,DW,M-11,68,2,3,0,31.03903,-81.960807,,SMA10423,3,0.75,6.03125
BACS,S,1,0,1,NE,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
CONI,C,0,0,1,NW,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
NOBO,C,0,0,1,W,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
EATO,S,0,0,1,W,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
BLGR,S,0,1,1,SW,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
AMCR,C,2,1,1,,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
NOBO,C,1,1,1,N,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
NOMO,S,0,2,1,SW,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
WOODPECKER SP.,S,2,2,1,E,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
NOMO,S,1,4,1,S,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
BLGR,C,0,6,1,E,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
CONI,C,0,6,1,SW,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
GCFL,S,1,7,1,NE,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
COYE,S,0,7,1,NW,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
CANG,C,3,8,4,NW,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
NOBO,C,1,8,1,NE,,,,1,5/12/23,6:42:00,DW,M-12,70,3,3,0,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
NOBO,S,0,0,1,N,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
NOMO,S,0,0,1,N,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
NOMO,S,1,0,1,SW,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
MODO,S,1,0,1,W,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
MODO,S,1,0,1,W,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
BACS,S,0,1,1,NE,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
EATO,S,1,1,1,W,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
RBWO,C,2,1,1,W,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
COYE,S,1,2,1,N,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
NOCA,S,0,3,1,NW,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
BLGR,S,0,3,1,E,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
COGR,S,2,4,1,NW,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
AMCR,C,2,6,1,NW,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
CARW,S,2,6,1,N,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
GCFL,S,1,6,1,W,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
CARW,S,1,7,1,N,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
COGR,C,0,7,2,SW,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
EATO,S,1,8,1,W,,,,1,5/12/23,7:14:00,DW,M-10,69,2,3,0,31.010799,-81.97418,,SMA10421,2,0.5,8.375
BLGR,C,0,0,1,NE,,,,1,5/12/23,7:50:00,DW,M-8,71,2,3,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
BLGR,C,0,0,1,SE,,,,1,5/12/23,7:50:00,DW,M-8,71,2,3,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
NOMO,S,0,0,1,S,,,,1,5/12/23,7:50:00,DW,M-8,71,2,3,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
CARW,S,1,0,1,SW,,,,1,5/12/23,7:50:00,DW,M-8,71,2,3,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
